store_id,date,revenue,transactions
1033,2025-04-03,609.66,18
1033,2025-04-04,545.31,19
1033,2025-04-05,289.14,14
1033,2025-04-06,473.96,16
1033,2025-04-07,382.14,16
1033,2025-04-08,623.09,30
1033,2025-04-09,414.34,16
1033,2025-04-10,285.6,13
1033,2025-04-11,403.03,19
1033,2025-04-12,334.4,18
1033,2025-04-13,371.47,13
1033,2025-04-14,368.0,16
1033,2025-04-15,206.1,12
1033,2025-04-16,233.31,9
1033,2025-04-17,377.4,14
1033,2025-04-18,513.2,17
1033,2025-04-19,529.69,19
1033,2025-04-20,621.81,22
1033,2025-04-21,419.86,16
1033,2025-04-22,178.69,8
1033,2025-04-23,313.63,13
1033,2025-04-24,389.34,18
1033,2025-04-25,391.33,17
1033,2025-04-26,845.62,32
1033,2025-04-27,607.92,24
1033,2025-04-28,236.75,10
1033,2025-04-29,321.12,16
1033,2025-04-30,270.59,15
1033,2025-05-01,351.02,15
1033,2025-05-02,319.65,17
1033,2025-05-03,572.41,17
1033,2025-05-04,392.25,19
1033,2025-05-05,276.07,12
1033,2025-05-06,363.29,14
1033,2025-05-07,226.19,10
1033,2025-05-08,479.64,21
1033,2025-05-09,325.48,16
1033,2025-05-10,304.24,18
1033,2025-05-11,646.75,20
1033,2025-05-12,432.7,16
1033,2025-05-13,236.83,10
1033,2025-05-14,415.91,19
1033,2025-05-15,406.05,17
1033,2025-05-16,289.28,14
1033,2025-05-17,704.34,28
1033,2025-05-18,347.48,19
1033,2025-05-19,557.3,19
1033,2025-05-20,382.21,14
1033,2025-05-21,227.48,11
1033,2025-05-22,395.03,14
1033,2025-05-23,381.58,16
1033,2025-05-24,382.78,17
1033,2025-05-25,411.47,17
1033,2025-05-26,257.48,15
1033,2025-05-27,496.74,19
1033,2025-05-28,434.09,17
1033,2025-05-29,611.69,20
1033,2025-05-30,416.01,17
1033,2025-05-31,546.45,21
1033,2025-06-01,648.16,25
1033,2025-06-02,641.83,20
1033,2025-06-03,699.72,22
1033,2025-06-04,555.07,20
1033,2025-06-05,354.07,14
1033,2025-06-06,411.59,15
1033,2025-06-07,728.16,25
1033,2025-06-08,588.87,21
1033,2025-06-09,544.71,20
1033,2025-06-10,378.77,15
1033,2025-06-11,347.07,12
1033,2025-06-12,643.6,24
1033,2025-06-13,461.56,21
1033,2025-06-14,535.51,19
1033,2025-06-15,778.38,29
1033,2025-06-16,609.45,22
1033,2025-06-17,362.05,15
1033,2025-06-18,543.05,18
1033,2025-06-19,232.96,9
1033,2025-06-20,630.38,21
1033,2025-06-21,525.89,20
1033,2025-06-22,664.54,21
1033,2025-06-23,616.64,23
1033,2025-06-24,557.01,20
1033,2025-06-25,574.73,21
1033,2025-06-26,216.71,9
1033,2025-06-27,449.4,23
1033,2025-06-28,423.08,16
1033,2025-06-29,489.3,19
1033,2025-06-30,329.18,12
1033,2025-07-01,358.9,14
1033,2025-07-02,350.57,13
1033,2025-07-03,459.5,15
1033,2025-07-04,537.27,17
1033,2025-07-05,567.27,24
1033,2025-07-06,802.88,26
1033,2025-07-07,627.04,21
1033,2025-07-08,402.34,15
1033,2025-07-09,489.68,15
1033,2025-07-10,600.93,25
1033,2025-07-11,504.85,22
1033,2025-07-12,653.84,26
1033,2025-07-13,776.79,26
1033,2025-07-14,355.55,13
1033,2025-07-15,832.46,26
1033,2025-07-16,473.15,18
1033,2025-07-17,544.68,18
1033,2025-07-18,640.31,24
1033,2025-07-19,617.87,29
1033,2025-07-20,763.29,27
1033,2025-07-21,403.43,14
1033,2025-07-22,704.12,28
1033,2025-07-23,447.9,22
1033,2025-07-24,489.68,19
1033,2025-07-25,504.71,18
1033,2025-07-26,482.43,21
1033,2025-07-27,477.88,14
1033,2025-07-28,537.78,20
1033,2025-07-29,504.4,16
1033,2025-07-30,415.48,16
1033,2025-07-31,445.45,19
1033,2025-08-01,440.35,18
1033,2025-08-02,820.74,27
1033,2025-08-03,567.51,19
1033,2025-08-04,520.02,15
1033,2025-08-05,598.51,21
1033,2025-08-06,463.82,15
1033,2025-08-07,527.99,19
1033,2025-08-08,513.46,23
1033,2025-08-09,544.62,19
1033,2025-08-10,588.7,23
1033,2025-08-11,391.46,15
1033,2025-08-12,179.57,9
1033,2025-08-13,515.03,17
1033,2025-08-14,294.34,11
1033,2025-08-15,597.55,21
1033,2025-08-16,532.29,21
1033,2025-08-17,521.21,19
1033,2025-08-18,337.5,13
1033,2025-08-19,326.35,11
1033,2025-08-20,425.22,15
1033,2025-08-21,637.71,21
1033,2025-08-22,527.25,18
1033,2025-08-23,872.14,31
1033,2025-08-24,376.49,14
1033,2025-08-25,421.73,16
1033,2025-08-26,607.8,24
1033,2025-08-27,402.83,18
1033,2025-08-28,538.28,22
1033,2025-08-29,559.22,22
1033,2025-08-30,364.98,14
1033,2025-08-31,594.11,23
1033,2025-09-01,558.16,19
1033,2025-09-02,265.77,10
1033,2025-09-03,358.02,14
1033,2025-09-04,344.44,14
1033,2025-09-05,230.41,11
1033,2025-09-06,334.08,17
1033,2025-09-07,401.33,15
1033,2025-09-08,341.11,13
1033,2025-09-09,607.42,22
1033,2025-09-10,332.63,14
1033,2025-09-11,443.92,18
1033,2025-09-12,430.28,17
1033,2025-09-13,390.22,16
1033,2025-09-14,438.99,18
1033,2025-09-15,340.26,14
1033,2025-09-16,376.08,19
1033,2025-09-17,450.72,18
1033,2025-09-18,442.22,18
1033,2025-09-19,623.07,21
1033,2025-09-20,374.45,16
1033,2025-09-21,613.66,19
1033,2025-09-22,390.76,15
1033,2025-09-23,340.71,12
1033,2025-09-24,303.1,13
1033,2025-09-25,506.53,22
1033,2025-09-26,736.71,23
1033,2025-09-27,287.34,13
1034,2025-03-02,448.6,26
1034,2025-03-03,462.37,25
1034,2025-03-04,359.72,22
1034,2025-03-05,610.85,30
1034,2025-03-06,596.15,29
1034,2025-03-07,415.06,27
1034,2025-03-08,527.92,31
1034,2025-03-09,387.13,21
1034,2025-03-10,523.2,24
1034,2025-03-11,399.09,26
1034,2025-03-12,363.01,23
1034,2025-03-13,439.91,25
1034,2025-03-14,228.51,16
1034,2025-03-15,461.46,25
1034,2025-03-16,390.63,22
1034,2025-03-17,20.71,0
1034,2025-03-18,303.68,21
1034,2025-03-19,222.45,17
1034,2025-03-20,444.73,22
1034,2025-03-21,283.11,20
1034,2025-03-22,376.79,25
1034,2025-03-23,303.83,25
1034,2025-03-24,407.67,18
1034,2025-03-25,424.66,24
1034,2025-03-26,445.61,27
1034,2025-03-27,302.21,25
1034,2025-03-28,653.41,30
1034,2025-03-29,468.76,26
1034,2025-03-30,741.72,41
1034,2025-03-31,216.02,22
1034,2025-04-01,541.87,26
1034,2025-04-02,467.81,23
1034,2025-04-03,368.23,29
1034,2025-04-04,384.83,21
1034,2025-04-05,384.26,20
1034,2025-04-06,798.87,37
1034,2025-04-07,423.63,27
1034,2025-04-08,286.7,26
1034,2025-04-09,349.31,26
1034,2025-04-10,556.74,31
1034,2025-04-11,587.9,21
1034,2025-04-12,317.71,22
1034,2025-04-13,481.31,29
1034,2025-04-14,421.28,31
1034,2025-04-15,472.65,24
1034,2025-04-16,490.06,30
1034,2025-04-17,469.55,31
1034,2025-04-18,385.13,21
1034,2025-04-19,664.1,37
1034,2025-04-20,329.83,21
1034,2025-04-21,396.27,23
1034,2025-04-22,471.79,27
1034,2025-04-23,374.89,23
1034,2025-04-24,390.65,21
1034,2025-04-25,346.84,26
1034,2025-04-26,256.22,22
1034,2025-04-27,95.5,29
1034,2025-04-28,395.59,24
1034,2025-04-29,459.57,31
1034,2025-04-30,257.2,20
1034,2025-05-01,339.87,24
1034,2025-05-02,255.85,24
1034,2025-05-03,589.36,28
1034,2025-05-04,476.44,27
1034,2025-05-05,290.68,22
1034,2025-05-06,401.15,18
1034,2025-05-07,289.06,25
1034,2025-05-08,613.77,28
1034,2025-05-09,396.1,27
1034,2025-05-10,274.66,33
1034,2025-05-11,608.81,39
1034,2025-05-12,394.39,25
1034,2025-05-13,590.34,29
1034,2025-05-14,633.55,34
1034,2025-05-15,179.36,15
1034,2025-05-16,523.77,29
1034,2025-05-17,368.71,25
1034,2025-05-18,375.94,27
1034,2025-05-19,357.45,21
1034,2025-05-20,587.11,36
1034,2025-05-21,478.54,24
1034,2025-05-22,369.46,21
1034,2025-05-23,395.78,25
1034,2025-05-24,398.66,22
1034,2025-05-25,376.36,30
1034,2025-05-26,377.22,26
1034,2025-05-27,441.0,31
1034,2025-05-28,662.96,29
1034,2025-05-29,347.55,22
1034,2025-05-30,428.44,27
1034,2025-05-31,397.12,29
1034,2025-06-01,629.31,35
1034,2025-06-02,649.08,27
1034,2025-06-03,374.79,19
1034,2025-06-04,770.2,35
1034,2025-06-05,509.73,29
1034,2025-06-06,391.9,23
1034,2025-06-07,555.53,28
1034,2025-06-08,-213.06,37
1034,2025-06-09,425.39,28
1034,2025-06-10,588.79,33
1034,2025-06-11,475.95,26
1034,2025-06-12,400.31,18
1034,2025-06-13,742.35,32
1034,2025-06-14,321.18,22
1034,2025-06-15,638.81,39
1034,2025-06-16,532.56,28
1034,2025-06-17,313.56,21
1034,2025-06-18,338.47,21
1034,2025-06-19,536.84,24
1034,2025-06-20,735.19,33
1034,2025-06-21,699.04,30
1034,2025-06-22,619.28,38
1034,2025-06-23,625.21,33
1034,2025-06-24,572.39,31
1034,2025-06-25,397.91,25
1034,2025-06-26,530.78,31
1034,2025-06-27,438.13,28
1034,2025-06-28,513.66,31
1034,2025-06-29,359.73,21
1034,2025-06-30,440.79,22
1034,2025-07-01,461.86,25
1034,2025-07-02,488.87,30
1034,2025-07-03,297.68,26
1034,2025-07-04,536.72,30
1034,2025-07-05,484.44,28
1034,2025-07-06,679.65,34
1034,2025-07-07,401.32,27
1034,2025-07-08,658.77,34
1034,2025-07-09,474.05,19
1034,2025-07-10,514.31,27
1034,2025-07-11,683.23,31
1034,2025-07-12,571.39,34
1034,2025-07-13,348.59,27
1034,2025-07-14,425.32,23
1034,2025-07-15,612.07,31
1034,2025-07-16,619.66,33
1034,2025-07-17,567.74,33
1034,2025-07-18,405.55,27
1034,2025-07-19,536.41,33
1034,2025-07-20,576.88,26
1034,2025-07-21,408.82,28
1034,2025-07-22,576.29,31
1034,2025-07-23,393.87,26
1034,2025-07-24,643.35,23
1034,2025-07-25,476.17,26
1034,2025-07-26,816.35,46
1034,2025-07-27,664.68,33
1034,2025-07-28,588.19,32
1034,2025-07-29,588.82,29
1034,2025-07-30,306.14,19
1034,2025-07-31,505.48,31
1034,2025-08-01,711.37,29
1034,2025-08-02,776.42,33
1034,2025-08-03,390.15,23
1034,2025-08-04,502.09,27
1034,2025-08-05,338.98,31
1034,2025-08-06,233.11,16
1034,2025-08-07,565.1,30
1034,2025-08-08,390.42,30
1034,2025-08-09,531.42,34
1034,2025-08-10,527.86,30
1034,2025-08-11,393.04,20
1034,2025-08-12,507.08,32
1034,2025-08-13,434.96,23
1034,2025-08-14,445.11,19
1034,2025-08-15,678.88,28
1034,2025-08-16,603.68,35
1034,2025-08-17,525.29,28
1034,2025-08-18,329.56,24
1034,2025-08-19,358.97,31
1034,2025-08-20,442.26,27
1034,2025-08-21,491.78,31
1034,2025-08-22,605.22,30
1034,2025-08-23,492.79,24
1034,2025-08-24,782.86,35
1034,2025-08-25,218.78,17
1034,2025-08-26,313.56,15
1034,2025-08-27,530.4,27
1034,2025-08-28,456.39,25
1034,2025-08-29,487.51,30
1034,2025-08-30,468.81,32
1034,2025-08-31,576.33,31
1034,2025-09-01,293.59,19
1034,2025-09-02,220.58,17
1034,2025-09-03,291.84,19
1034,2025-09-04,639.77,32
1034,2025-09-05,434.72,31
1034,2025-09-06,402.38,37
1034,2025-09-07,389.84,27
1034,2025-09-08,433.28,22
1034,2025-09-09,280.3,16
1034,2025-09-10,402.88,26
1034,2025-09-11,295.74,19
1034,2025-09-12,281.32,21
1034,2025-09-13,582.89,34
1034,2025-09-14,570.35,36
1034,2025-09-15,246.46,17
1034,2025-09-16,313.57,21
1034,2025-09-17,268.29,19
1034,2025-09-18,437.47,28
1034,2025-09-19,493.39,36
1034,2025-09-20,420.88,24
1034,2025-09-21,299.17,17
1034,2025-09-22,321.97,25
1034,2025-09-23,454.26,25
1034,2025-09-24,512.73,30
1034,2025-09-25,390.7,24
1034,2025-09-26,419.93,28
1034,2025-09-27,531.68,30
1035,2025-03-02,609.53,39
1035,2025-03-03,484.03,20
1035,2025-03-04,543.86,31
1035,2025-03-05,344.98,19
1035,2025-03-06,486.9,26
1035,2025-03-07,373.63,18
1035,2025-03-08,392.44,19
1035,2025-03-09,392.76,26
1035,2025-03-10,396.73,24
1035,2025-03-11,514.49,31
1035,2025-03-12,271.83,20
1035,2025-03-13,624.63,32
1035,2025-03-14,331.59,18
1035,2025-03-15,461.55,32
1035,2025-03-16,515.49,35
1035,2025-03-17,375.66,17
1035,2025-03-18,652.8,30
1035,2025-03-19,543.36,26
1035,2025-03-20,712.65,35
1035,2025-03-21,272.9,18
1035,2025-03-22,602.47,34
1035,2025-03-23,639.36,32
1035,2025-03-24,296.96,17
1035,2025-03-25,510.52,24
1035,2025-03-26,466.57,25
1035,2025-03-27,575.53,38
1035,2025-03-28,960.88,40
1035,2025-03-29,486.05,35
1035,2025-03-30,544.13,32
1035,2025-03-31,628.95,35
1035,2025-04-01,476.19,31
1035,2025-04-02,382.75,24
1035,2025-04-03,360.4,19
1035,2025-04-04,534.09,29
1035,2025-04-05,316.45,21
1035,2025-04-06,303.31,17
1035,2025-04-07,460.88,20
1035,2025-04-08,574.51,29
1035,2025-04-09,439.23,19
1035,2025-04-10,422.25,24
1035,2025-04-11,564.71,43
1035,2025-04-12,453.85,32
1035,2025-04-13,485.34,27
1035,2025-04-14,451.81,29
1035,2025-04-15,305.72,20
1035,2025-04-16,413.83,28
1035,2025-04-17,684.16,29
1035,2025-04-18,403.68,23
1035,2025-04-19,346.72,19
1035,2025-04-20,770.55,34
1035,2025-04-21,422.26,30
1035,2025-04-22,676.17,35
1035,2025-04-23,259.17,21
1035,2025-04-24,544.06,27
1035,2025-04-25,563.81,33
1035,2025-04-26,700.55,38
1035,2025-04-27,521.79,29
1035,2025-04-28,331.0,30
1035,2025-04-29,17.18,0
1035,2025-04-30,460.49,24
1035,2025-05-01,569.09,24
1035,2025-05-02,309.47,24
1035,2025-05-03,588.25,34
1035,2025-05-04,455.91,25
1035,2025-05-05,623.62,30
1035,2025-05-06,310.06,18
1035,2025-05-07,496.19,22
1035,2025-05-08,585.23,29
1035,2025-05-09,571.61,30
1035,2025-05-10,606.14,32
1035,2025-05-11,704.49,35
1035,2025-05-12,426.44,21
1035,2025-05-13,420.32,28
1035,2025-05-14,411.39,21
1035,2025-05-15,429.44,31
1035,2025-05-16,381.32,20
1035,2025-05-17,395.92,22
1035,2025-05-18,609.44,33
1035,2025-05-19,341.97,24
1035,2025-05-20,274.57,16
1035,2025-05-21,426.34,21
1035,2025-05-22,582.02,23
1035,2025-05-23,416.45,19
1035,2025-05-24,608.03,29
1035,2025-05-25,385.58,24
1035,2025-05-26,364.78,26
1035,2025-05-27,342.94,20
1035,2025-05-28,352.45,26
1035,2025-05-29,378.87,23
1035,2025-05-30,673.39,33
1035,2025-05-31,450.04,19
1035,2025-06-01,712.74,32
1035,2025-06-02,629.44,33
1035,2025-06-03,587.15,26
1035,2025-06-04,410.21,31
1035,2025-06-05,526.51,32
1035,2025-06-06,552.8,34
1035,2025-06-07,603.07,27
1035,2025-06-08,874.9,45
1035,2025-06-09,406.33,25
1035,2025-06-10,301.84,16
1035,2025-06-11,494.92,26
1035,2025-06-12,447.32,23
1035,2025-06-13,718.15,34
1035,2025-06-14,459.74,25
1035,2025-06-15,489.46,28
1035,2025-06-16,398.25,28
1035,2025-06-17,560.45,30
1035,2025-06-18,454.61,22
1035,2025-06-19,539.36,29
1035,2025-06-20,913.79,37
1035,2025-06-21,613.68,27
1035,2025-06-22,758.51,35
1035,2025-06-23,757.86,37
1035,2025-06-24,352.68,17
1035,2025-06-25,556.91,26
1035,2025-06-26,685.64,28
1035,2025-06-27,492.28,26
1035,2025-06-28,558.69,29
1035,2025-06-29,534.22,29
1035,2025-06-30,452.75,25
1035,2025-07-01,629.45,33
1035,2025-07-02,536.61,27
1035,2025-07-03,590.57,33
1035,2025-07-04,715.08,32
1035,2025-07-05,583.64,33
1035,2025-07-06,886.72,38
1035,2025-07-07,383.75,26
1035,2025-07-08,389.45,27
1035,2025-07-09,388.24,22
1035,2025-07-10,601.09,30
1035,2025-07-11,1065.1,41
1035,2025-07-12,636.29,38
1035,2025-07-13,837.29,35
1035,2025-07-14,351.97,20
1035,2025-07-15,766.34,39
1035,2025-07-16,401.81,24
1035,2025-07-17,495.99,27
1035,2025-07-18,835.88,31
1035,2025-07-19,760.24,33
1035,2025-07-20,713.6,35
1035,2025-07-21,463.61,27
1035,2025-07-22,538.55,28
1035,2025-07-23,669.15,33
1035,2025-07-24,490.78,23
1035,2025-07-25,471.68,23
1035,2025-07-26,574.05,26
1035,2025-07-27,434.22,29
1035,2025-07-28,456.02,27
1035,2025-07-29,514.28,29
1035,2025-07-30,780.78,36
1035,2025-07-31,499.44,25
1035,2025-08-01,528.3,27
1035,2025-08-02,627.43,36
1035,2025-08-03,737.56,34
1035,2025-08-04,421.2,28
1035,2025-08-05,417.44,24
1035,2025-08-06,687.62,26
1035,2025-08-07,570.1,33
1035,2025-08-08,636.17,33
1035,2025-08-09,643.55,30
1035,2025-08-10,760.39,32
1035,2025-08-11,770.44,31
1035,2025-08-12,455.91,26
1035,2025-08-13,447.6,23
1035,2025-08-14,651.98,30
1035,2025-08-15,682.69,32
1035,2025-08-16,359.32,36
1035,2025-08-17,576.19,37
1035,2025-08-18,358.5,18
1035,2025-08-19,297.23,28
1035,2025-08-20,424.46,24
1035,2025-08-21,663.88,31
1035,2025-08-22,576.56,34
1035,2025-08-23,985.82,45
1035,2025-08-24,761.0,35
1035,2025-08-25,439.84,28
1035,2025-08-26,324.61,24
1035,2025-08-27,638.05,30
1035,2025-08-28,604.78,28
1035,2025-08-29,758.62,33
1035,2025-08-30,549.44,25
1035,2025-08-31,481.95,31
1035,2025-09-01,306.39,23
1035,2025-09-02,559.61,33
1035,2025-09-03,402.46,22
1035,2025-09-04,525.2,25
1035,2025-09-05,388.81,22
1035,2025-09-06,398.6,31
1035,2025-09-07,508.98,30
1035,2025-09-08,476.96,23
1035,2025-09-09,481.19,26
1035,2025-09-10,577.8,36
1035,2025-09-11,318.51,24
1035,2025-09-12,559.24,27
1035,2025-09-13,411.17,24
1035,2025-09-14,424.85,30
1035,2025-09-15,457.28,34
1035,2025-09-16,275.02,19
1035,2025-09-17,465.91,25
1035,2025-09-18,363.67,18
1035,2025-09-19,384.85,25
1035,2025-09-20,843.14,44
1035,2025-09-21,354.86,30
1035,2025-09-22,359.45,22
1035,2025-09-23,434.28,23
1035,2025-09-24,489.99,27
1035,2025-09-25,611.74,31
1035,2025-09-26,452.47,28
1035,2025-09-27,655.78,33
1036,2025-03-02,307.35,17
1036,2025-03-03,83.74,7
1036,2025-03-04,137.68,11
1036,2025-03-05,132.97,10
1036,2025-03-06,218.75,16
1036,2025-03-07,236.83,16
1036,2025-03-08,118.38,12
1036,2025-03-09,252.29,18
1036,2025-03-10,56.2,5
1036,2025-03-11,158.24,13
1036,2025-03-12,100.74,11
1036,2025-03-13,249.76,15
1036,2025-03-14,99.91,12
1036,2025-03-15,180.58,13
1036,2025-03-16,257.89,16
1036,2025-03-17,291.51,18
1036,2025-03-18,144.15,10
1036,2025-03-19,212.0,13
1036,2025-03-20,297.99,18
1036,2025-03-21,231.92,13
1036,2025-03-22,146.04,14
1036,2025-03-23,174.52,17
1036,2025-03-24,67.03,7
1036,2025-03-25,109.39,11
1036,2025-03-26,77.13,8
1036,2025-03-27,131.67,13
1036,2025-03-28,215.04,17
1036,2025-03-29,276.72,16
1036,2025-03-30,195.19,16
1036,2025-03-31,209.58,20
1036,2025-04-01,194.88,15
1036,2025-04-02,225.32,15
1036,2025-04-03,234.41,14
1036,2025-04-04,187.82,15
1036,2025-04-05,169.33,13
1036,2025-04-06,181.16,11
1036,2025-04-07,328.88,18
1036,2025-04-08,166.73,13
1036,2025-04-09,246.98,15
1036,2025-04-10,276.65,18
1036,2025-04-11,203.96,13
1036,2025-04-12,87.69,10
1036,2025-04-13,152.32,16
1036,2025-04-14,160.27,13
1036,2025-04-15,20.7,2
1036,2025-04-16,184.96,14
1036,2025-04-17,185.54,15
1036,2025-04-18,176.03,20
1036,2025-04-19,140.74,15
1036,2025-04-20,272.72,16
1036,2025-04-21,206.35,14
1036,2025-04-22,100.09,10
1036,2025-04-23,120.55,12
1036,2025-04-24,129.28,10
1036,2025-04-25,105.78,10
1036,2025-04-26,242.88,14
1036,2025-04-27,165.74,16
1036,2025-04-28,104.45,9
1036,2025-04-29,137.37,13
1036,2025-04-30,96.81,6
1036,2025-05-01,250.9,16
1036,2025-05-02,154.97,12
1036,2025-05-03,101.06,8
1036,2025-05-04,257.49,17
1036,2025-05-05,91.07,9
1036,2025-05-06,135.3,11
1036,2025-05-07,185.38,13
1036,2025-05-08,65.35,11
1036,2025-05-09,69.46,14
1036,2025-05-10,110.96,13
1036,2025-05-11,149.62,14
1036,2025-05-12,144.82,12
1036,2025-05-13,68.52,7
1036,2025-05-14,220.31,15
1036,2025-05-15,121.69,12
1036,2025-05-16,84.65,15
1036,2025-05-17,298.02,19
1036,2025-05-18,172.35,14
1036,2025-05-19,187.81,14
1036,2025-05-20,150.59,18
1036,2025-05-21,105.89,10
1036,2025-05-22,158.24,13
1036,2025-05-23,246.02,15
1036,2025-05-24,101.47,10
1036,2025-05-25,216.56,15
1036,2025-05-26,295.56,22
1036,2025-05-27,98.21,10
1036,2025-05-28,173.14,15
1036,2025-05-29,188.54,11
1036,2025-05-30,139.75,11
1036,2025-05-31,153.2,17
1036,2025-06-01,149.54,14
1036,2025-06-02,139.82,17
1036,2025-06-03,203.92,12
1036,2025-06-04,175.99,11
1036,2025-06-05,315.0,19
1036,2025-06-06,290.57,20
1036,2025-06-07,173.73,11
1036,2025-06-08,169.28,15
1036,2025-06-09,231.12,16
1036,2025-06-10,7.86,0
1036,2025-06-11,155.02,8
1036,2025-06-12,206.94,12
1036,2025-06-13,125.73,16
1036,2025-06-14,361.4,23
1036,2025-06-15,276.15,17
1036,2025-06-16,276.94,15
1036,2025-06-17,187.66,14
1036,2025-06-18,172.42,14
1036,2025-06-19,244.37,12
1036,2025-06-20,111.95,13
1036,2025-06-21,171.96,13
1036,2025-06-22,124.1,14
1036,2025-06-23,184.36,12
1036,2025-06-24,148.7,15
1036,2025-06-25,204.03,14
1036,2025-06-26,204.11,17
1036,2025-06-27,37.35,13
1036,2025-06-28,313.76,18
1036,2025-06-29,255.67,17
1036,2025-06-30,230.61,21
1036,2025-07-01,278.01,15
1036,2025-07-02,231.6,22
1036,2025-07-03,146.62,12
1036,2025-07-04,205.15,14
1036,2025-07-05,317.8,15
1036,2025-07-06,84.41,7
1036,2025-07-07,104.7,10
1036,2025-07-08,283.72,18
1036,2025-07-09,238.15,16
1036,2025-07-10,207.32,15
1036,2025-07-11,197.12,16
1036,2025-07-12,338.51,20
1036,2025-07-13,344.57,22
1036,2025-07-14,97.37,7
1036,2025-07-15,195.31,17
1036,2025-07-16,192.14,16
1036,2025-07-17,84.82,8
1036,2025-07-18,888.69,14
1036,2025-07-19,203.18,14
1036,2025-07-20,151.69,12
1036,2025-07-21,227.91,14
1036,2025-07-22,185.54,12
1036,2025-07-23,146.44,9
1036,2025-07-24,133.83,11
1036,2025-07-25,190.18,16
1036,2025-07-26,298.28,31
1036,2025-07-27,331.63,17
1036,2025-07-28,116.91,10
1036,2025-07-29,152.64,15
1036,2025-07-30,216.73,16
1036,2025-07-31,63.5,7
1036,2025-08-01,129.17,11
1036,2025-08-02,226.89,18
1036,2025-08-03,196.17,17
1036,2025-08-04,204.31,14
1036,2025-08-05,223.55,16
1036,2025-08-06,124.99,10
1036,2025-08-07,295.29,19
1036,2025-08-08,121.13,9
1036,2025-08-09,324.64,16
1036,2025-08-10,402.31,22
1036,2025-08-11,170.17,10
1036,2025-08-12,171.6,12
1036,2025-08-13,318.23,15
1036,2025-08-14,203.18,15
1036,2025-08-15,122.28,15
1036,2025-08-16,219.42,15
1036,2025-08-17,79.39,11
1036,2025-08-18,286.3,18
1036,2025-08-19,136.69,13
1036,2025-08-20,164.73,11
1036,2025-08-21,113.2,10
1036,2025-08-22,116.82,11
1036,2025-08-23,175.17,17
1036,2025-08-24,136.06,11
1036,2025-08-25,141.97,13
1036,2025-08-26,231.88,16
1036,2025-08-27,146.69,14
1036,2025-08-28,215.51,12
1036,2025-08-29,88.52,14
1036,2025-08-30,180.74,16
1036,2025-08-31,250.38,14
1036,2025-09-01,188.68,14
1036,2025-09-02,182.73,13
1036,2025-09-03,219.28,18
1036,2025-09-04,82.76,5
1036,2025-09-05,120.17,12
1036,2025-09-06,203.7,14
1036,2025-09-07,312.54,20
1036,2025-09-08,95.37,8
1036,2025-09-09,50.6,5
1036,2025-09-10,138.45,14
1036,2025-09-11,116.55,10
1036,2025-09-12,75.78,9
1036,2025-09-13,177.68,14
1036,2025-09-14,251.48,19
1036,2025-09-15,90.79,7
1036,2025-09-16,86.91,8
1036,2025-09-17,84.08,7
1036,2025-09-18,210.99,14
1036,2025-09-19,139.69,14
1036,2025-09-20,189.65,15
1036,2025-09-21,148.5,11
1036,2025-09-22,144.52,8
1036,2025-09-23,134.07,12
1036,2025-09-24,90.68,9
1036,2025-09-25,177.17,16
1036,2025-09-26,138.0,11
1036,2025-09-27,114.95,11
1037,2025-03-02,822.92,32
1037,2025-03-03,204.47,10
1037,2025-03-04,493.79,19
1037,2025-03-05,451.69,18
1037,2025-03-06,375.89,20
1037,2025-03-07,399.19,19
1037,2025-03-08,509.18,22
1037,2025-03-09,526.55,22
1037,2025-03-10,623.96,25
1037,2025-03-11,410.55,17
1037,2025-03-12,745.61,28
1037,2025-03-13,487.75,18
1037,2025-03-14,424.06,19
1037,2025-03-15,561.65,27
1037,2025-03-16,464.3,19
1037,2025-03-17,507.54,20
1037,2025-03-18,381.9,15
1037,2025-03-19,299.87,16
1037,2025-03-20,409.26,20
1037,2025-03-21,264.48,15
1037,2025-03-22,441.52,19
1037,2025-03-23,411.01,20
1037,2025-03-24,405.1,16
1037,2025-03-25,418.87,19
1037,2025-03-26,454.58,23
1037,2025-03-27,458.07,26
1037,2025-03-28,432.75,24
1037,2025-03-29,305.61,12
1037,2025-03-30,793.28,28
1037,2025-03-31,488.78,22
1037,2025-04-01,400.85,16
1037,2025-04-02,404.47,14
1037,2025-04-03,504.93,22
1037,2025-04-04,667.35,27
1037,2025-04-05,569.65,25
1037,2025-04-06,406.3,20
1037,2025-04-07,476.27,23
1037,2025-04-08,403.37,18
1037,2025-04-09,485.32,21
1037,2025-04-10,620.34,25
1037,2025-04-11,339.42,18
1037,2025-04-12,540.15,22
1037,2025-04-13,221.64,15
1037,2025-04-14,470.26,17
1037,2025-04-15,446.36,20
1037,2025-04-16,591.39,25
1037,2025-04-17,454.47,17
1037,2025-04-18,545.71,23
1037,2025-04-19,655.05,29
1037,2025-04-20,393.95,17
1037,2025-04-21,457.97,23
1037,2025-04-22,322.95,14
1037,2025-04-23,474.33,22
1037,2025-04-24,438.98,21
1037,2025-04-25,423.06,19
1037,2025-04-26,655.62,31
1037,2025-04-27,396.2,22
1037,2025-04-28,411.12,17
1037,2025-04-29,653.57,24
1037,2025-04-30,365.34,18
1037,2025-05-01,416.25,17
1037,2025-05-02,195.82,10
1037,2025-05-03,497.49,20
1037,2025-05-04,588.72,27
1037,2025-05-05,364.69,16
1037,2025-05-06,231.63,11
